year,site,observ,transect,depth,percent_cover,coral_spp,surface_area
1999,Grundys  Gardens ,BR,8,8,0.450,OFAV,13195
1999,Grundys  Gardens ,BR,8,8,0.450,OFAV,157080
1999,Grundys  Gardens ,BR,8,8,0.450,OFAV,188496
1999,Grundys  Gardens ,BR,8,8,0.450,OANN,26389
1999,Grundys  Gardens ,BR,8,10,0.450,OANN,7540
1999,Grundys  Gardens ,BR,9,8,0.370,OFAV,47124
1999,Grundys  Gardens ,BR,9,8,0.370,OFAV,21991
1999,Grundys  Gardens ,BR,9,8,0.370,MARE,314
1999,Grundys  Gardens ,BR,9,8,0.370,OFAV,70372
1999,Grundys  Gardens ,BR,9,8,0.370,AAGA,628
1999,Grundys  Gardens ,BR,9,10,0.370,OFAV,16965
1999,Grundys  Gardens ,BR,10,7,0.340,OFAV,25133
1999,Grundys  Gardens ,BR,10,7,0.340,OFAV,43982
1999,Grundys  Gardens ,BR,10,7,0.340,OFAV,90792
1999,Grundys  Gardens ,BR,10,7,0.340,AAGA,1963
1999,Grundys  Gardens ,BR,10,7,0.340,OANN,2513
1999,Grundys  Gardens ,BR,10,7,0.340,SSID,3770
1999,Grundys  Gardens ,BR,10,7,0.340,AAGA,1257
1999,Grundys  Gardens ,BR,10,7,0.340,AAGA,942
1999,Grundys  Gardens ,BR,10,7,0.340,OANN,3770
1999,Grundys  Gardens ,BR,11,8,0.530,PSTR,404323
1999,Grundys  Gardens ,BR,11,8,0.530,OANN,72257
1999,Grundys  Gardens ,BR,11,8,0.530,OANN,10367
1999,Grundys  Gardens ,BR,11,8,0.530,CNAT,12252
1999,Grundys  Gardens ,BR,11,8,0.530,OFAV,942
1999,Grundys  Gardens ,BR,11,8,0.530,AAGA,1257
1999,Grundys  Gardens ,BR,11,8,0.530,OANN,10681
1999,Grundys  Gardens ,CH,1,9.8,0.420,AAGA,2199
1999,Grundys  Gardens ,CH,1,9.8,0.420,PPOR,6283
1999,Grundys  Gardens ,CH,1,9.8,0.420,OFAV,17593
1999,Grundys  Gardens ,CH,1,9.8,0.420,OFRA,7540
1999,Grundys  Gardens ,CH,1,9.8,0.420,OANN,26389
1999,Grundys  Gardens ,CH,1,9.8,0.420,MCAV,2513
1999,Grundys  Gardens ,CH,1,9.8,0.420,OANN,6912
1999,Grundys  Gardens ,CH,2,9.8,0.530,OFAV,191009
1999,Grundys  Gardens ,CH,2,9.8,0.530,OANN,34558
1999,Grundys  Gardens ,CH,2,9.8,0.530,OFRA,62204
1999,Grundys  Gardens ,CH,2,9.8,0.530,OFRA,15708
1999,Grundys  Gardens ,CH,2,9.8,0.530,OFRA,30159
1999,Grundys  Gardens ,CH,2,9.8,0.530,OANN,23562
1999,Grundys  Gardens ,CH,3,9,0.430,OANN,7854
1999,Grundys  Gardens ,CH,3,9,0.430,OFAV,81681
1999,Grundys  Gardens ,CH,3,9,0.430,OANN,3770
1999,Grundys  Gardens ,CH,3,9,0.430,OANN,17279
1999,Grundys  Gardens ,CH,3,9,0.430,OANN,9425
1999,Grundys  Gardens ,CH,3,9,0.430,OANN,6283
1999,Grundys  Gardens ,CK,5,9.8,0.140,PAST,1414
1999,Grundys  Gardens ,CK,5,9.8,0.140,PSTR,157
1999,Grundys  Gardens ,CK,5,9.8,0.140,PSTR,157
1999,Grundys  Gardens ,CK,5,9.8,0.140,OFAV,16965
1999,Grundys  Gardens ,CK,5,9.8,0.140,AAGA,5027
1999,Grundys  Gardens ,CK,5,9.8,0.140,OANN,6597
1999,Grundys  Gardens ,CK,5,9.8,0.140,MALC,3299
1999,Grundys  Gardens ,CK,5,9.8,0.140,AAGA,785
1999,Grundys  Gardens ,CK,5,9.8,0.140,AAGA,707
1999,Grundys  Gardens ,CK,5,9.8,0.140,AAGA,2513
1999,Grundys  Gardens ,CK,5,9.8,0.140,AAGA,1257
1999,Grundys  Gardens ,CK,5,9.8,0.140,PPOR,942
1999,Grundys  Gardens ,CK,6,9,0.260,OANN,4712
1999,Grundys  Gardens ,CK,6,9,0.260,AAGA,471
1999,Grundys  Gardens ,CK,6,9,0.260,AAGA,785
1999,Grundys  Gardens ,CK,6,9,0.260,MALC,1885
1999,Grundys  Gardens ,CK,6,9,0.260,AAGA,2749
1999,Grundys  Gardens ,CK,6,9,0.260,MALC,1885
1999,Grundys  Gardens ,CK,6,9,0.260,AAGA,1885
1999,Grundys  Gardens ,CK,6,9,0.260,PPOR,785
1999,Grundys  Gardens ,CK,6,9,0.260,MALC,942
1999,Grundys  Gardens ,CK,6,9,0.260,AAGA,628
1999,Grundys  Gardens ,CK,6,9,0.260,OANN,2513
1999,Grundys  Gardens ,CK,6,9,0.260,OFAV,112155
1999,Grundys  Gardens ,CK,7,9.5,0.280,OFAV,31102
1999,Grundys  Gardens ,CK,7,9.5,0.280,OFAV,124407
1999,Grundys  Gardens ,CK,7,9.5,0.280,AAGA,942
1999,Grundys  Gardens ,CK,7,9.5,0.280,OANN,471
1999,Grundys  Gardens ,CK,7,9.5,0.280,OANN,9425
1999,Grundys  Gardens ,CK,7,9.5,0.280,AAGA,471
1999,Grundys  Gardens ,CK,7,9.5,0.280,OANN,157
1999,Grundys  Gardens ,CK,7,9.5,0.280,AAGA,785
1999,Grundys  Gardens ,RG,3,9,0.430,AAGA,1885
1999,Grundys  Gardens ,RG,3,9,0.430,OFAV,15080
1999,Grundys  Gardens ,RG,3,9,0.430,OFAV,5027
1999,Grundys  Gardens ,RG,3,9,0.430,OFAV,5655
1999,Grundys  Gardens ,RG,3,9,0.430,OANN,30159
1999,Grundys  Gardens ,RG,3,10.7,0.430,OANN,7540
1999,Grundys  Gardens ,RG,4,10.7,0.400,OFAV,76027
1999,Grundys  Gardens ,RG,4,10.7,0.400,OANN,25133
1999,Grundys  Gardens ,RG,4,10.7,0.400,OFRA,40212
1999,Grundys  Gardens ,RG,4,10.7,0.400,OFRA,21991
1999,Grundys  Gardens ,RG,4,10.7,0.400,OFAV,22619
1999,Grundys  Gardens ,RG,4,9,0.400,OANN,15080
1999,Jigsaw,BR,4,9,0.150,DLAB,7697
1999,Jigsaw,BR,4,9,0.150,AAGA,1571
1999,Jigsaw,BR,4,9,0.150,AAGA,1178
1999,Jigsaw,BR,4,9,0.150,AAGA,2513
1999,Jigsaw,BR,4,9,0.150,OANN,18850
1999,Jigsaw,BR,4,9,0.150,SSID,2513
1999,Jigsaw,BR,4,9,0.150,DSTO,1257
1999,Jigsaw,BR,4,9,0.150,AAGA,393
1999,Jigsaw,BR,4,9,0.150,DLAB,1257
1999,Jigsaw,BR,4,9,0.150,PPOR,4712
1999,Jigsaw,BR,5,8,0.300,PSTR,4712
1999,Jigsaw,BR,5,8,0.300,DLAB,4712
1999,Jigsaw,BR,5,8,0.300,OANN,5655
1999,Jigsaw,BR,5,8,0.300,OANN,16965
1999,Jigsaw,BR,5,8,0.300,SSID,3142
1999,Jigsaw,BR,5,8,0.300,SSID,1885
1999,Jigsaw,BR,5,8,0.300,AAGA,785
1999,Jigsaw,BR,5,8,0.300,OANN,5655
1999,Jigsaw,BR,5,8,0.300,AAGA,1257
1999,Jigsaw,BR,5,8,0.300,OANN,21991
1999,Jigsaw,BR,6,8,0.370,PPOR,3142
1999,Jigsaw,BR,6,8,0.370,AAGA,9425
1999,Jigsaw,BR,6,8,0.370,OANN,10996
1999,Jigsaw,BR,6,8,0.370,DLAB,8796
1999,Jigsaw,BR,6,8,0.370,OANN,18850
1999,Jigsaw,BR,6,8,0.370,SSID,4712
1999,Jigsaw,BR,6,8,0.370,DLAB,1257
1999,Jigsaw,BR,6,8,0.370,OANN,2513
1999,Jigsaw,BR,7,10,0.420,OANN,25133
1999,Jigsaw,BR,7,10,0.420,DLAB,1885
1999,Jigsaw,BR,7,10,0.420,SSID,1414
1999,Jigsaw,BR,7,10,0.420,OANN,1571
1999,Jigsaw,BR,7,10,0.420,OANN,4712
1999,Jigsaw,BR,7,10,0.420,AAGA,2513
1999,Jigsaw,BR,7,10,0.420,SSID,3770
1999,Jigsaw,BR,7,10,0.420,CNAT,1257
1999,Jigsaw,BR,8,9,0.310,OANN,4712
1999,Jigsaw,BR,8,9,0.310,AAGA,1885
1999,Jigsaw,BR,8,9,0.310,EFAS,1571
1999,Jigsaw,BR,8,9,0.310,MALC,785
1999,Jigsaw,BR,8,9,0.310,OANN,2827
1999,Jigsaw,BR,8,9,0.310,MCAV,2513
1999,Jigsaw,BR,8,9,0.310,AAGA,785
1999,Jigsaw,BR,8,9,0.310,OANN,2827
1999,Jigsaw,BR,8,9,0.310,OANN,5655
1999,Jigsaw,BR,8,9,0.310,CNAT,28274
1999,Jigsaw,BR,9,9,0.340,AAGA,2199
1999,Jigsaw,BR,9,9,0.340,PAST,785
1999,Jigsaw,BR,9,9,0.340,MCAV,1571
1999,Jigsaw,BR,9,9,0.340,OANN,31416
1999,Jigsaw,BR,9,9,0.340,OANN,14137
1999,Jigsaw,BR,9,9,0.340,OANN,15708
1999,Jigsaw,BR,9,9,0.340,OANN,25133
1999,Jigsaw,BR,9,9,0.340,OANN,5027
1999,Jigsaw,BR,9,9,0.340,OANN,3770
1999,Jigsaw,BR,9,9,0.340,AAGA,2513
1999,Jigsaw,CH,10,12.8,0.280,MCAV,3770
1999,Jigsaw,CH,10,12.8,0.280,AAGA,942
1999,Jigsaw,CH,10,12.8,0.280,AAGA,5498
1999,Jigsaw,CH,10,12.8,0.280,PAST,283
1999,Jigsaw,CH,10,12.8,0.280,AAGA,3534
1999,Jigsaw,CH,10,12.8,0.280,AAGA,4398
1999,Jigsaw,CH,10,12.8,0.280,MALC,15080
1999,Jigsaw,CH,10,12.8,0.280,MALC,6283
1999,Jigsaw,CH,10,12.8,0.280,DLAB,3142
1999,Jigsaw,CH,10,10,0.280,AAGA,6283
1999,Jigsaw,CH,11,11.6,0.200,AAGA,3770
1999,Jigsaw,CH,11,11.6,0.200,AAGA,3927
1999,Jigsaw,CH,11,11.6,0.200,AAGA,2356
1999,Jigsaw,CH,11,11.6,0.200,PSTR,3299
1999,Jigsaw,CH,11,11.6,0.200,AAGA,1571
1999,Jigsaw,CH,11,11.6,0.200,MALC,9896
1999,Jigsaw,CH,11,11.6,0.200,PAST,283
1999,Jigsaw,CH,11,7,0.200,OANN,2827
1999,Jigsaw,CH,12,10,0.350,AAGA,5655
1999,Jigsaw,CH,12,10,0.350,OANN,1885
1999,Jigsaw,CH,12,10,0.350,OFRA,61261
1999,Jigsaw,CH,12,10,0.350,OFRA,9425
1999,Jigsaw,CH,12,10,0.350,PPOR,3770
1999,Jigsaw,CH,12,10,0.350,OANN,2513
1999,Jigsaw,CH,12,10,0.350,SSID,6597
1999,Jigsaw,CH,12,10,0.350,PAST,236
1999,Jigsaw,CK,13,11.6,0.080,AAGA,4398
1999,Jigsaw,CK,13,11.6,0.080,OFAV,6283
1999,Jigsaw,CK,13,11.6,0.080,AAGA,2749
1999,Jigsaw,CK,13,11.6,0.080,OANN,5498
1999,Jigsaw,CK,13,11.6,0.080,AAGA,2356
1999,Jigsaw,CK,13,11.6,0.080,OANN,8482
1999,Jigsaw,CK,13,11.6,0.080,OANN,6283
1999,Jigsaw,CK,13,11.6,0.080,MCAV,1885
1999,Jigsaw,JH,14,12,0.150,AAGA,4398
1999,Jigsaw,JH,14,12,0.150,OFAV,6428
1999,Jigsaw,JH,14,12,0.150,AAGA,4508
1999,Jigsaw,JH,14,12,0.150,OANN,5702
1999,Jigsaw,JH,14,12,0.150,AAGA,2513
1999,Jigsaw,JH,14,12,0.150,OANN,6032
1999,Jigsaw,JH,14,12,0.150,OANN,4251
1999,Jigsaw,JH,14,12,0.150,MCAV,2199
1999,Jigsaw,RG,1,12,0.230,PAST,1414
1999,Jigsaw,RG,1,12,0.230,MCAV,1257
1999,Jigsaw,RG,1,12,0.230,MCAV,4398
1999,Jigsaw,RG,1,12,0.230,PPOR,1257
1999,Jigsaw,RG,1,12,0.230,MCAV,471
1999,Jigsaw,RG,1,12,0.230,AAGA,471
1999,Jigsaw,RG,1,12,0.230,AAGA,1571
1999,Jigsaw,RG,1,12,0.230,OANN,1571
1999,Jigsaw,RG,1,12,0.230,PSTR,1257
1999,Jigsaw,RG,1,13.8,0.230,PAST,471
1999,Jigsaw,RG,2,10.7,0.300,AAGA,2513
1999,Jigsaw,RG,2,10.7,0.300,MALC,942
1999,Jigsaw,RG,2,10.7,0.300,AAGA,236
1999,Jigsaw,RG,2,10.7,0.300,PPOR,628
1999,Jigsaw,RG,2,10.7,0.300,SSID,942
1999,Jigsaw,RG,2,10.7,0.300,MCAV,2827
1999,Jigsaw,RG,2,10.7,0.300,OFAV,1885
1999,Jigsaw,RG,2,10.7,0.300,OFAV,393
1999,Jigsaw,RG,2,10.7,0.300,SSID,471
1999,Jigsaw,RG,2,10.7,0.300,MCAV,1571
1999,Jigsaw,RG,2,12,0.300,OFRA,13195
1999,Jigsaw,RG,3,12,0.320,AAGA,2199
1999,Jigsaw,RG,3,12,0.320,AAGA,6283
1999,Jigsaw,RG,3,12,0.320,AAGA,1885
1999,Jigsaw,RG,3,12,0.320,SSID,393
1999,Jigsaw,RG,3,12,0.320,OFAV,13195
1999,Jigsaw,RG,3,12,0.320,OANN,1885
1999,Jigsaw,RG,3,12,0.320,OANN,2513
1999,Jigsaw,RG,3,12,0.320,OANN,10996
1999,Jigsaw,RG,3,13.7,0.320,AAGA,314
1999,Joys Joy,BR,1,15,0.160,OANN,1178
1999,Joys Joy,BR,1,15,0.160,OFRA,10053
1999,Joys Joy,BR,1,15,0.160,OANN,1885
1999,Joys Joy,BR,1,15,0.160,MYCE,628
1999,Joys Joy,BR,1,15,0.160,AGRA,1885
1999,Joys Joy,BR,1,15,0.160,OFAV,11310
1999,Joys Joy,BR,1,15,0.160,AGRA,1100
1999,Joys Joy,BR,1,15,0.160,AGRA,2827
1999,Joys Joy,BR,1,15,0.160,OANN,13195
1999,Joys Joy,BR,1,15,0.160,OFAV,31416
1999,Joys Joy,BR,1,15,0.160,CNAT,5655
1999,Joys Joy,BR,2,16,0.160,OFAV,30159
1999,Joys Joy,BR,2,16,0.160,AGRA,1257
1999,Joys Joy,BR,2,16,0.160,PPOR,4398
1999,Joys Joy,BR,2,16,0.160,AGRA,942
1999,Joys Joy,BR,2,16,0.160,OFRA,7540
1999,Joys Joy,BR,2,16,0.160,DLAB,7540
1999,Joys Joy,BR,2,16,0.160,AGRA,2356
1999,Joys Joy,BR,2,16,0.160,OFRA,5655
1999,Joys Joy,BR,2,16,0.160,AGRA,5655
1999,Joys Joy,BR,3,13,0.140,MCAV,3770
1999,Joys Joy,BR,3,13,0.140,OFAV,5027
1999,Joys Joy,BR,3,13,0.140,SSID,6283
1999,Joys Joy,BR,3,13,0.140,SSID,1257
1999,Joys Joy,BR,3,13,0.140,AGRA,942
1999,Joys Joy,BR,3,13,0.140,AGRA,1885
1999,Joys Joy,BR,3,13,0.140,AGRA,1178
1999,Joys Joy,BR,3,13,0.140,AGRA,1885
1999,Joys Joy,BR,4,13,0.140,EFAS,236
1999,Joys Joy,BR,4,13,0.140,AGRA,2827
1999,Joys Joy,BR,4,13,0.140,OFAV,2513
1999,Joys Joy,BR,4,13,0.140,AGRA,785
1999,Joys Joy,BR,4,13,0.140,SSID,1257
1999,Joys Joy,BR,4,13,0.140,SSID,942
1999,Joys Joy,BR,4,13,0.140,SSID,1885
1999,Joys Joy,BR,4,13,0.140,OFRA,1963
1999,Joys Joy,BR,4,13,0.140,AGRA,1257
1999,Joys Joy,BR,4,13,0.140,AGRA,1571
1999,Joys Joy,BR,4,13,0.140,SSID,1885
1999,Joys Joy,CH,1,11,0.140,PSTR,1178
1999,Joys Joy,CH,1,11,0.140,OANN,1414
1999,Joys Joy,CH,1,11,0.140,PPOR,785
1999,Joys Joy,CH,1,11,0.140,OANN,628
1999,Joys Joy,CH,1,11,0.140,OFRA,6283
1999,Joys Joy,CH,1,11,0.140,OFRA,4948
1999,Joys Joy,CH,1,11,0.140,AGRA,471
1999,Joys Joy,CH,1,11,0.140,MCAV,3770
1999,Joys Joy,CH,1,8,0.140,MCAV,2356
1999,Joys Joy,CH,2,8,0.180,SSID,2199
1999,Joys Joy,CH,2,8,0.180,OFAV,1571
1999,Joys Joy,CH,2,8,0.180,AGRA,314
1999,Joys Joy,CH,2,8,0.180,OANN,4241
1999,Joys Joy,CH,2,8,0.180,MCAV,471
1999,Joys Joy,CH,2,8,0.180,DLAB,1178
1999,Joys Joy,CH,2,8,0.180,PSTR,471
1999,Joys Joy,CH,2,8,0.180,OFAV,707
1999,Joys Joy,CH,2,8,0.180,AGRA,5105
1999,Joys Joy,CH,2,10,0.180,AGRA,1178
1999,Joys Joy,CH,3,10,0.200,PSTR,2827
1999,Joys Joy,CH,3,10,0.200,PPOR,471
1999,Joys Joy,CH,3,10,0.200,PAST,79
1999,Joys Joy,CH,3,10,0.200,OANN,3142
1999,Joys Joy,CH,3,10,0.200,PSTR,2749
1999,Joys Joy,CH,3,10,0.200,OANN,1885
1999,Joys Joy,CH,3,10,0.200,AGRA,785
1999,Joys Joy,CH,3,10,0.200,OANN,1885
1999,Joys Joy,CH,3,10,0.200,OFAV,3142
1999,Joys Joy,CH,3,10,0.200,SSID,2356
1999,Joys Joy,CH,3,8,0.200,AGRA,2749
1999,Joys Joy,CH,4,9,0.110,AGRA,1414
1999,Joys Joy,CH,4,9,0.110,AGRA,1885
1999,Joys Joy,CH,4,9,0.110,AGRA,628
1999,Joys Joy,CH,4,9,0.110,AGRA,1885
1999,Joys Joy,CH,4,9,0.110,AGRA,157
1999,Joys Joy,CH,4,9,0.110,OFAV,628
1999,Joys Joy,CH,4,9,0.110,MALC,2513
1999,Joys Joy,CH,4,9,0.110,OANN,1571
1999,Joys Joy,CH,4,9,0.110,OFAV,2827
1999,Joys Joy,CH,4,7,0.110,SSID,942
1999,Joys Joy,JH,1,14,0.190,PAST,94
1999,Joys Joy,JH,1,14,0.190,DLAB,2168
1999,Joys Joy,JH,1,14,0.190,AGRA,1407
1999,Joys Joy,JH,1,14,0.190,OFAV,3343
1999,Joys Joy,JH,1,14,0.190,OFAV,23562
1999,Joys Joy,JH,1,14,0.190,OANN,4398
1999,Joys Joy,JH,1,14,0.190,OANN,2827
1999,Joys Joy,JH,1,14,0.190,MCAV,1885
1999,Joys Joy,JH,1,14,0.190,OANN,21363
1999,Joys Joy,JH,1,14,0.190,OFAV,19792
1999,Joys Joy,JH,1,14,0.190,AGRA,2168
1999,Joys Joy,JH,1,14,0.190,PAST,31
1999,Joys Joy,JH,1,14,0.190,PAST,4021
1999,Joys Joy,JH,1,14,0.190,AGRA,38
1999,Joys Joy,JH,1,15,0.190,OFAV,3958
1999,Joys Joy,JH,2,15,0.150,OANN,1257
1999,Joys Joy,JH,2,15,0.150,PPOR,94
1999,Joys Joy,JH,2,15,0.150,AGRA,1382
1999,Joys Joy,JH,2,15,0.150,OANN,2312
1999,Joys Joy,JH,2,15,0.150,PAST,314
1999,Joys Joy,JH,2,15,0.150,AGRA,314
1999,Joys Joy,JH,2,15,0.150,PSTR,35
1999,Joys Joy,JH,2,15,0.150,OFAV,2827
1999,Joys Joy,JH,2,15,0.150,AGRA,471
1999,Joys Joy,JH,2,15,0.150,PPOR,1571
1999,Joys Joy,JH,2,15,0.150,OFAV,1885
1999,Joys Joy,JH,2,15,0.150,AGRA,126
1999,Joys Joy,JH,2,15,0.150,SSID,754
1999,Joys Joy,JH,2,15,0.150,PAST,75
1999,Joys Joy,JH,2,15,0.150,OFAV,1571
1999,Joys Joy,JH,2,15,0.150,OANN,5027
1999,Joys Joy,RG,1,12,0.360,CNAT,18850
1999,Joys Joy,RG,1,12,0.360,OANN,628
1999,Joys Joy,RG,1,12,0.360,OFRA,16336
1999,Joys Joy,RG,1,12,0.360,DLAB,2199
1999,Joys Joy,RG,1,12,0.360,MYCE,1571
1999,Joys Joy,RG,1,12,0.360,OANN,12095
1999,Joys Joy,RG,1,12,0.360,OFAV,12566
1999,Joys Joy,RG,1,13,0.360,OFAV,7069
1999,Joys Joy,RG,2,12,0.195,OANN,5027
1999,Joys Joy,RG,2,12,0.195,AGRA,2356
1999,Joys Joy,RG,2,12,0.195,PAST,471
1999,Joys Joy,RG,2,12,0.195,AGRA,628
1999,Joys Joy,RG,2,12,0.195,MYCE,393
1999,Joys Joy,RG,2,12,0.195,PPOR,628
1999,Joys Joy,RG,2,12,0.195,OFRA,3534
1999,Joys Joy,RG,2,12,0.195,MCAV,1571
1999,Joys Joy,RG,2,12,0.195,SSID,942
1999,Joys Joy,RG,2,13,0.195,OFAV,4398
1999,Joys Joy,RG,3,13,0.240,AGRA,942
1999,Joys Joy,RG,3,13,0.240,OFAV,785
1999,Joys Joy,RG,3,13,0.240,AGRA,79
1999,Joys Joy,RG,3,13,0.240,OFAV,157
1999,Joys Joy,RG,3,13,0.240,AGRA,628
1999,Joys Joy,RG,3,13,0.240,AGRA,314
1999,Joys Joy,RG,3,13,0.240,OFAV,942
1999,Joys Joy,RG,3,13,0.240,AGRA,1100
1999,Joys Joy,RG,3,13,0.240,OFAV,1649
1999,Joys Joy,RG,3,13,0.240,AGRA,4712
1999,Joys Joy,RG,3,13,0.240,AGRA,3927
1999,Joys Joy,RG,3,13,0.240,OFAV,471
1999,Joys Joy,RG,3,13,0.240,PPOR,314
1999,Joys Joy,RG,3,15,0.240,AGRA,3534
1999,Joys Joy,RG,4,14,0.235,OANN,8482
1999,Joys Joy,RG,4,14,0.235,OANN,22619
1999,Joys Joy,RG,4,14,0.235,OFAV,8796
1999,Joys Joy,RG,4,14,0.235,AGRA,1178
1999,Joys Joy,RG,4,14,0.235,PAST,471
1999,Joys Joy,RG,4,14,0.235,OANN,3534
1999,Joys Joy,RG,4,14,0.235,AGRA,707
1999,Joys Joy,RG,4,14,0.235,PSTR,3299
1999,Joys Joy,RG,4,14,0.235,OFAV,3142
1999,Joys Joy,RG,4,14,0.235,OFRA,1178
1999,Joys Joy,RG,4,14,0.235,DLAB,2356
1999,Joys Joy,RG,4,14,0.235,PSTR,471
1999,Joys Joy,RG,4,14,0.235,OANN,2513
1999,Joys Joy,RG,4,14,0.235,OANN,5027
1999,Joys Joy,RG,4,12,0.235,SSID,1963
1999,Lucass Ledge,BR,1,13,0.230,OANN,6597
1999,Lucass Ledge,BR,1,13,0.230,OANN,2827
1999,Lucass Ledge,BR,1,13,0.230,OANN,6597
1999,Lucass Ledge,BR,1,13,0.230,MALC,5655
1999,Lucass Ledge,BR,1,13,0.230,OANN,1257
1999,Lucass Ledge,BR,1,13,0.230,DLAB,1885
1999,Lucass Ledge,BR,1,13,0.230,OFAV,6283
1999,Lucass Ledge,BR,1,13,0.230,OANN,1414
1999,Lucass Ledge,BR,1,13,0.230,OFAV,4712
1999,Lucass Ledge,BR,1,13,0.230,OANN,942
1999,Lucass Ledge,BR,2,14,0.270,OFAV,40841
1999,Lucass Ledge,BR,2,14,0.270,OFAV,31416
1999,Lucass Ledge,BR,2,14,0.270,CNAT,31416
1999,Lucass Ledge,BR,2,14,0.270,OFAV,1257
1999,Lucass Ledge,BR,2,14,0.270,OANN,1885
1999,Lucass Ledge,BR,2,14,0.270,DLAB,2513
1999,Lucass Ledge,BR,2,14,0.270,OANN,3770
1999,Lucass Ledge,BR,2,14,0.270,DLAB,3142
1999,Lucass Ledge,BR,2,14,0.270,OANN,1885
1999,Lucass Ledge,BR,2,14,0.270,OANN,2827
1999,Lucass Ledge,BR,3,14,0.240,OFAV,150796
1999,Lucass Ledge,BR,3,14,0.240,OANN,1885
1999,Lucass Ledge,BR,3,14,0.240,OFAV,2513
1999,Lucass Ledge,BR,3,14,0.240,OANN,1885
1999,Lucass Ledge,BR,3,14,0.240,DLAB,21991
1999,Lucass Ledge,BR,3,14,0.240,AGRA,11310
1999,Lucass Ledge,BR,3,14,0.240,OANN,1571
1999,Lucass Ledge,BR,3,14,0.240,OANN,2827
1999,Lucass Ledge,BR,3,14,0.240,DLAB,5655
1999,Lucass Ledge,BR,3,14,0.240,SSID,1257
1999,Lucass Ledge,BR,4,10,0.150,DLAB,1885
1999,Lucass Ledge,BR,4,10,0.150,MCAV,1885
1999,Lucass Ledge,BR,4,10,0.150,PPOR,3770
1999,Lucass Ledge,BR,4,10,0.150,AGRA,1571
1999,Lucass Ledge,BR,4,10,0.150,SSID,3770
1999,Lucass Ledge,BR,4,10,0.150,PSTR,1885
1999,Lucass Ledge,BR,4,10,0.150,PSTR,2513
1999,Lucass Ledge,BR,4,10,0.150,SSID,1885
1999,Lucass Ledge,BR,4,10,0.150,PSTR,4712
1999,Lucass Ledge,BR,4,10,0.150,OANN,8796
1999,Lucass Ledge,BR,4,10,0.150,MCAV,1571
1999,Lucass Ledge,CH,1,13,0.300,OANN,7697
1999,Lucass Ledge,CH,1,13,0.300,AGRA,2356
1999,Lucass Ledge,CH,1,13,0.300,OANN,2199
1999,Lucass Ledge,CH,1,13,0.300,OFRA,3770
1999,Lucass Ledge,CH,1,13,0.300,OANN,2827
1999,Lucass Ledge,CH,1,13,0.300,OANN,2827
1999,Lucass Ledge,CH,1,13,0.300,OANN,393
1999,Lucass Ledge,CH,1,13,0.300,AGRA,1414
1999,Lucass Ledge,CH,1,13,0.300,OANN,785
1999,Lucass Ledge,CH,1,13,0.300,AGRA,628
1999,Lucass Ledge,CH,1,13,0.300,OANN,2827
1999,Lucass Ledge,CH,1,13,0.300,DLAB,18378
1999,Lucass Ledge,CH,2,14,0.285,PPOR,2827
1999,Lucass Ledge,CH,2,14,0.285,DLAB,14137
1999,Lucass Ledge,CH,2,14,0.285,OFRA,2356
1999,Lucass Ledge,CH,2,14,0.285,AGRA,314
1999,Lucass Ledge,CH,2,14,0.285,OANN,5184
1999,Lucass Ledge,CH,2,14,0.285,OANN,1414
1999,Lucass Ledge,CH,2,14,0.285,SSID,1100
1999,Lucass Ledge,CH,2,14,0.285,OFRA,1178
1999,Lucass Ledge,CH,2,14,0.285,AGRA,1178
1999,Lucass Ledge,CH,2,14,0.285,OANN,1571
1999,Lucass Ledge,CH,2,14,0.285,MYCE,63
1999,Lucass Ledge,CH,2,14,0.285,OANN,3142
1999,Lucass Ledge,CH,2,14,0.285,OANN,1649
1999,Lucass Ledge,CH,2,14,0.285,OANN,5498
1999,Lucass Ledge,CH,2,13,0.285,OFRA,1571
1999,Lucass Ledge,CH,3,14,0.230,OANN,2827
1999,Lucass Ledge,CH,3,14,0.230,PPOR,314
1999,Lucass Ledge,CH,3,14,0.230,PPOR,1178
1999,Lucass Ledge,CH,3,14,0.230,OANN,2199
1999,Lucass Ledge,CH,3,14,0.230,OANN,2356
1999,Lucass Ledge,CH,3,14,0.230,OANN,2827
1999,Lucass Ledge,CH,3,14,0.230,PPOR,1885
1999,Lucass Ledge,CH,3,14,0.230,OFRA,6048
1999,Lucass Ledge,CH,3,14,0.230,OFRA,4398
1999,Lucass Ledge,CH,3,14,0.230,AGRA,785
1999,Lucass Ledge,CH,3,14,0.230,PAST,393
1999,Lucass Ledge,CH,3,13,0.230,SSID,707
1999,Lucass Ledge,CH,4,13,0.240,PPOR,1414
1999,Lucass Ledge,CH,4,13,0.240,OFRA,785
1999,Lucass Ledge,CH,4,13,0.240,PPOR,1414
1999,Lucass Ledge,CH,4,13,0.240,PSTR,5027
1999,Lucass Ledge,CH,4,13,0.240,AGRA,2356
1999,Lucass Ledge,CH,4,13,0.240,DLAB,3142
1999,Lucass Ledge,CH,4,13,0.240,DLAB,5027
1999,Lucass Ledge,CH,4,13,0.240,OFRA,7147
1999,Lucass Ledge,CH,4,13,0.240,SSID,1649
1999,Lucass Ledge,CH,4,14,0.240,SSID,2199
1999,Lucass Ledge,RG,1,13,0.235,PPOR,5655
1999,Lucass Ledge,RG,1,13,0.235,MALC,785
