Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,30.00,7.00,3.00,174.3583923,,,,,,,,,30,52.30751768,122.0508746,,
2022,September,3,Grundys,32,1,AM,ofav,Orbicella,faveolata,42.00,36.00,8.00,980.1769079,,,,,,,,,,0,980.1769079,,
2022,September,3,Grundys,32,1,AM,malc,Millepora,alcicornis,30.00,7.00,3.00,174.3583923,,,,,,,,,,0,174.3583923,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,42.00,36.00,8.00,980.1769079,,,,,,,,,,0,980.1769079,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,2.00,12.00,17.00,373.8495258,,,,,,,,,,0,373.8495258,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,12.00,20.00,5.00,251.3274123,,,,,,,,,,0,251.3274123,,
2022,September,3,Grundys,32,1,AM,past,Porites,astreoides,6.00,4.00,1.00,15.70796327,,,,,,,,,,0,15.70796327,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,13.00,10.00,10.00,361.2831552,,,,,,,,,,0,361.2831552,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,15.00,14.00,5.00,227.7654674,,,,,,,,,,0,227.7654674,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,15.00,10.00,5.00,196.3495408,,,,,,,,,,0,196.3495408,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,10.00,8.00,12.00,339.2920066,,,,,,,,,,0,339.2920066,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,21.00,10.00,6.00,292.1681168,,,,,,,,,,0,292.1681168,,
2022,September,3,Grundys,32,1,AM,ofav,Orbicella,faveolata,12.00,8.00,2.00,62.83185307,,,,,,,,,,0,62.83185307,,
2022,September,3,Grundys,32,1,AM,ofav,Orbicella,faveolata,10.00,6.00,1.00,25.13274123,,,,,,,,,,0,25.13274123,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,8.00,6.00,12.00,263.8937829,,,,,,,,,,0,263.8937829,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,23.00,21.00,80.00,5529.20307,,,,,,,,,,0,5529.20307,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,10.00,17.00,3.00,127.2345025,,,,,,,,,20,25.44690049,101.787602,,
2022,September,3,Grundys,32,1,AM,ppor,Porites,porites,20.00,11.00,7.00,340.8628029,,,,,,,,,30,102.2588409,238.603962,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,9.00,9.00,8.00,226.1946711,,,,,,,,,,0,226.1946711,,
2022,September,3,Grundys,32,1,AM,ssid,Siderastrea,siderea,15.00,8.00,5.00,180.6415776,,,,,,,,,,0,180.6415776,,
2022,September,3,Grundys,32,1,AM,ppor,Porites,porites,16.00,17.00,6.00,311.0176727,,,,,,,,,,0,311.0176727,,
2022,September,3,Grundys,32,1,AM,ppor,Porites,porites,30.00,14.00,2.00,138.2300768,,,,,,,,,,0,138.2300768,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,33.00,20.00,10.00,832.5220532,,,,,,,,,,0,832.5220532,,
2022,September,3,Grundys,32,1,AM,past,Porites,astreoides,6.00,4.00,7.00,109.9557429,,,,,,,,,,0,109.9557429,,
2022,September,3,Grundys,32,1,AM,mdec,Madracis,decactis,20.00,15.00,5.00,274.8893572,,,,,,,,,,0,274.8893572,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,25.00,7.00,20.00,1005.309649,,,,,,,,,,0,1005.309649,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,23.00,11.00,35.00,1869.247629,,,,,,,,,30,560.7742887,1308.47334,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,20.00,5.00,1.00,39.26990817,,,,,,,,,,0,39.26990817,,
2022,September,3,Grundys,32,1,AM,ofav,Orbicella,faveolata,28.00,25.00,43.00,3579.844829,,,,,,,,,,0,3579.844829,,
