Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,18.00,10.00,19.00,835.6636459,10,n,NA,0,0,0,0,0,20,167.1327292,668.5309167,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,26.00,25.00,19.00,1522.101641,10,y,NA,0,0,0,0,0,10,152.2101641,1369.891477,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,30.00,11.00,20.00,1288.052988,10,n,NA,15,0,0,0,0,30,386.4158964,901.6370916,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,12.00,11.00,7.00,252.8982086,10,n,NA,0,0,0,0,0,30,75.86946258,177.028746,,
2020,July,29,Marilyns_cut,31,1,MF,SSID,Siderastrea,siderea,35.00,40.00,25.00,2945.243113,10,n,NA,0,0,90,0,0,0,0,2945.243113,,
2020,July,29,Marilyns_cut,31,1,MF,PFUR,Porites,furcata,15.00,8.00,9.00,325.1548396,10,n,NA,0,0,0,10,0,50,195.0929038,130.0619359,,
2020,July,29,Marilyns_cut,31,1,MF,MDEC,Madracis,decactis,14.00,9.00,8.00,289.0265241,10,n,NA,0,0,0,0,0,95,274.5751979,14.45132621,,
2020,July,29,Marilyns_cut,31,1,MF,PAST,Porites,astreoides,19.00,19.00,18.00,1074.424688,10,n,NA,0,0,0,0,0,0,0,1074.424688,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,30.00,25.00,45.00,3887.720909,10,n,NA,0,0,0,0,0,20,777.5441818,3110.176727,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,12.00,17.00,12.00,546.6371217,10,y,darkspot,0,0,0,0,0,0,0,546.6371217,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,28.00,18.00,32.00,2312.212193,10,n,NA,0,0,0,0,0,70,1618.548535,693.6636579,,
2020,July,29,Marilyns_cut,31,1,MF,EFAS,Eusmilia,fastigiata,10.00,5.00,7.00,164.9336143,10,n,NA,0,0,0,0,0,50,82.46680716,82.46680716,,
2020,July,29,Marilyns_cut,31,1,MF,OANN,Orbicella,annularis,40.00,40.00,45.00,5654.866776,10,n,NA,0,0,0,0,0,80,4523.893421,1130.973355,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,14.00,10.00,10.00,376.9911184,10,n,NA,0,0,0,0,0,0,0,376.9911184,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,25.00,18.00,28.00,1891.238777,10,n,NA,20,0,0,0,0,10,189.1238777,1702.1149,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,19.00,14.00,25.00,1295.90697,10,n,NA,0,0,0,0,0,0,0,1295.90697,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,28.00,26.00,3.00,254.4690049,10,y,darkspot,0,0,0,0,0,10,25.44690049,229.0221044,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,24.00,14.00,13.00,775.9733854,10,n,NA,0,0,0,0,0,60,465.5840313,310.3893542,,
2020,July,29,Marilyns_cut,31,1,MF,MCAV,Montastraea,cavernosa,35.00,30.00,15.00,1531.526419,10,n,NA,0,0,0,0,0,80,1225.221135,306.3052837,,
2020,July,29,Marilyns_cut,31,1,MF,PAST,Porites,astreoides,13.00,10.00,8.00,289.0265241,10,n,NA,0,0,0,0,0,0,0,289.0265241,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,14.00,9.00,10.00,361.2831552,10,n,NA,0,0,0,0,0,0,0,361.2831552,,
2020,July,29,Marilyns_cut,31,1,MF,PAST,Porites,astreoides,25.00,20.00,6.00,424.1150082,10,n,NA,0,0,0,0,0,0,0,424.1150082,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,30.00,25.00,18.00,1555.088364,10,n,NA,0,0,0,0,0,20,311.0176727,1244.070691,,
2020,July,29,Marilyns_cut,31,1,MF,PAST,Porites,astreoides,25.00,22.00,12.00,885.9291283,10,n,NA,0,0,0,0,0,5,44.29645642,841.6326719,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,12.00,12.00,10.00,376.9911184,10,n,NA,0,0,0,0,0,30,113.0973355,263.8937829,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,11.00,9.00,3.00,94.24777961,10,n,NA,0,0,0,0,0,0,0,94.24777961,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,35.00,25.00,35.00,3298.672286,10,n,NA,0,0,0,0,0,80,2638.937829,659.7344573,,
2020,July,29,Marilyns_cut,31,1,MF,PFUR,Porites,furcata,30.00,20.00,12.00,942.4777961,10,n,NA,0,0,0,0,0,80,753.9822369,188.4955592,,
2020,July,29,Marilyns_cut,31,1,MF,SSID,Siderastrea,siderea,50.00,30.00,25.00,3141.592654,10,n,NA,0,0,0,0,0,10,314.1592654,2827.433388,,
2020,July,29,Marilyns_cut,31,1,MF,PAST,Porites,astreoides,27.00,18.00,13.00,918.9158512,10,n,NA,0,0,0,0,0,20,183.7831702,735.1326809,,
2020,July,29,Marilyns_cut,31,1,MF,PAST,Porites,astreoides,11.00,10.00,9.00,296.8805058,10,n,NA,0,0,0,0,0,0,0,296.8805058,,
2020,July,29,Marilyns_cut,31,1,MF,SSID,Siderastrea,siderea,30.00,30.00,16.00,1507.964474,10,n,NA,10,0,80,0,0,10,150.7964474,1357.168026,,
2020,July,29,Marilyns_cut,31,1,MF,PFUR,Porites,furcata,50.00,40.00,10.00,1413.716694,10,n,NA,0,0,0,0,0,70,989.6016859,424.1150082,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,10.00,8.00,17.00,480.663676,10,n,NA,0,0,0,0,0,0,0,480.663676,,
2020,July,29,Marilyns_cut,31,1,MF,MCAV,Montastraea,cavernosa,21.00,12.00,18.00,933.0530181,10,n,NA,0,0,0,0,0,0,0,933.0530181,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,26.00,20.00,30.00,2167.698931,10,n,NA,0,0,0,0,0,10,216.7698931,1950.929038,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,14.00,11.00,18.00,706.8583471,10,n,NA,0,0,0,0,80,0,565.4866776,141.3716694,,
2020,July,29,Marilyns_cut,31,1,MF,MCAV,Montastraea,cavernosa,18.00,10.00,13.00,571.769863,10,n,NA,0,0,0,0,0,0,0,571.769863,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,50.00,30.00,25.00,3141.592654,10,n,NA,0,0,0,0,0,0,0,3141.592654,,
2020,July,29,Marilyns_cut,31,1,MF,MMEA,Meandrina,meandrites,17.00,10.00,7.00,296.8805058,10,n,NA,0,0,0,0,0,10,29.68805058,267.1924552,,
2020,July,29,Marilyns_cut,23,2,MF,SRAD,Siderastrea,radians,11.00,9.00,0.00,0,10,n,NA,0,0,0,0,0,0,0,0,,
2020,July,29,Marilyns_cut,23,2,MF,AAGA,Agaricia,agaricites,24.00,14.00,17.00,1014.734427,10,n,NA,0,0,0,0,0,60,608.8406563,405.8937708,,
2020,July,29,Marilyns_cut,23,2,MF,OFAV,Orbicella,faveolata,40.00,20.00,30.00,2827.433388,10,n,NA,0,0,0,0,0,40,1130.973355,1696.460033,,
