Year,Month,Day,Site,Depth (m),Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2023,7,4,Jigsaw,12.8,1,KE,ATEN,Agaricia,tenuifolia,45.00,40.00,15.00,2002.765317,,y,Dark spot disease,0,0,0,0,5,5,200.2765317,1802.488785,,
2023,7,4,Jigsaw,12.8,1,KE,SSID,Siderastrea,siderea,55.00,50.00,20.00,3298.672286,,n,,50,0,0,0,0,0,0,3298.672286,,
2023,7,4,Jigsaw,12.8,1,KE,PDIV,#N/A,#N/A,12.00,10.00,10.00,345.5751919,,n,,0,0,0,0,0,0,0,345.5751919,,
2023,7,4,Jigsaw,12.8,1,KE,PAST,Porites,astreoides,8.00,5.00,5.00,102.1017612,,n,,0,0,0,0,0,0,0,102.1017612,,
2023,7,4,Marilyns Cut,10,1,KE,OFRA,Orbicella,franksi,35.00,15.00,52.00,4084.07045,,n,,0,0,0,0,0,5,204.2035225,3879.866927,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,15.00,15.00,15.00,706.8583471,,n,,0,0,0,0,0,20,141.3716694,565.4866776,,
2023,7,4,Marilyns Cut,10,1,KE,PPOR,Porites,porites,10.00,3.00,1.00,20.42035225,,n,,0,0,0,0,0,0,0,20.42035225,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,11.00,5.00,4.00,100.5309649,,n,,0,0,0,0,0,0,0,100.5309649,,
2023,7,4,Marilyns Cut,10,1,KE,AAGA,Agaricia,agaricites,6.00,4.00,2.00,31.41592654,,n,,0,0,0,0,0,1,0.314159265,31.10176727,,
2023,7,4,Marilyns Cut,10,1,KE,OFRA,Orbicella,franksi,33.00,20.00,20.00,1665.044106,,n,,10,0,0,0,5,5,166.5044106,1498.539696,,
2023,7,4,Marilyns Cut,10,1,KE,OFRA,Orbicella,franksi,45.00,35.00,30.00,3769.911184,,n,,10,0,0,0,5,10,565.4866776,3204.424507,,
2023,7,4,Marilyns Cut,10,1,KE,SSID,Siderastrea,siderea,20.00,8.00,2.00,87.9645943,,n,,100,0,0,0,0,0,0,87.9645943,,
2023,7,4,Marilyns Cut,10,1,KE,EFAS,Eusmilia,fastigiata,12.00,10.00,8.00,276.4601535,,n,,0,0,0,0,0,75,207.3451151,69.11503838,,
2023,7,4,Marilyns Cut,10,1,KE,PPOR,Porites,porites,35.00,20.00,20.00,1727.875959,,n,,0,0,0,0,0,0,0,1727.875959,,
2023,7,4,Marilyns Cut,10,1,KE,MCAV,Montastraea,cavernosa,25.00,25.00,30.00,2356.19449,,n,,0,0,0,0,0,0,0,2356.19449,,
2023,7,4,Marilyns Cut,10,1,KE,OFRA,Orbicella,franksi,46.00,35.00,35.00,4453.207586,,n,,50,0,0,0,0,1,44.53207586,4408.675511,,
2023,7,4,Marilyns Cut,10,1,KE,PAST,Porites,astreoides,8.00,4.00,2.00,37.69911184,,n,,0,0,0,0,0,0,0,37.69911184,,
2023,7,4,Marilyns Cut,10,1,KE,ALAM,Agaricia,larmarcki,40.00,20.00,3.00,282.7433388,,y,White disease,5,5,0,0,0,10,28.27433388,254.4690049,,
2023,7,4,Marilyns Cut,10,1,KE,MDEC,Madracis,decactis,10.00,5.00,3.00,70.68583471,,n,,0,0,0,0,0,0,0,70.68583471,,
