Year,Site,Coral No.,OBSERV,TRANSECT,Depth (m),Coral Cover (cm),Sand Cover (cm),CORR CORAL COVER,Coral Spp.,Max   Diameter   (cm),Max Width (cm),Max Height  (cm),% old,%recent,Disease 1 ,Disease 2,Bleaching,Damsel fish,Comments,,,
1999,Coral City ,107,JH,,,,,,Dipstr,40,,18,5,0,,,,,,,,
1999,Coral City ,108,JH,,,,,,Monann,32,,30,85,0,,,,,,,,
1999,Coral City ,109,JH,,,,,,Monann,30,,42,30,0,,,,,,,,
1999,Coral City ,110,JH,,,,,,Dipstr,3,,24,7,0,,,,,,,,
1999,Coral City ,111,JH,,,,,,Porast,25,,18,7,0,,,,,,,,
1999,Coral City ,112,RG,,,,,,Monfra,60,,30,20,0,,,,1,,,,
1999,Coral City ,113,RG,,,,,,Monfra,70,,60,20,0,,,,,,,,
1999,Coral City ,114,RG,,,,,,Porpor,50,,30,70,0,,,,,,,,
1999,Coral City ,115,RG,,,,,,Agaaga,20,,5,10,0,,,,,,,,
1999,Coral City ,116,RG,,,,,,Acrpal,40,,60,90,0,,,,1,,,,
1999,Coral City ,117,RG,,,,,,Diplab,20,,5,10,0,,,,,,,,
1999,Coral City ,118,RG,,,,,,Monfra,35,,5,10,0,,,,1,,,,
1999,Coral City ,119,RG,,10,,,,Monann,40,,30,10,0,,,,1,,,,
1999,Coral City ,120,RG,12,9,260,0,260,Dipstr,30,,25,10,0,,,,,,,,
1999,Coral City ,121,RG,,,,,,Monann,40,,20,10,0,,,,,,,,
1999,Coral City ,122,RG,,,,,,Moncav,30,,5,0,0,,,,,,,,
1999,Coral City ,123,RG,,,,,,Dipstr,30,,20,30,0,,,,1,,,,
1999,Coral City ,124,RG,,,,,,Sidsid,35,,15,0,0,,,,,,,,
1999,Coral City ,125,RG,,,,,,Diplab,20,,10,10,0,,,,,,,,
1999,Coral City ,126,RG,,,,,,Dipstr,30,,10,10,0,,,,,,,,
1999,Coral City ,127,RG,,10,,,,Monann,20,,10,10,0,,,,1,,,,
1999,Coral City ,128,RG,13,10,280,0,280,Dipstr,20,,5,20,0,,,,,,,,
1999,Coral City ,129,RG,,,,,,Moncav,15,,20,10,0,,,,,,,,
1999,Coral City ,130,RG,,,,,,Porpor,30,,20,40,0,,,,,,,,
1999,Coral City ,131,RG,,,,,,Moncav,20,,10,0,0,,,,,,,,
1999,Coral City ,132,RG,,,,,,Moncav,20,,20,10,0,,,,,,,,
1999,Coral City ,133,RG,,,,,,Dipstr,30,,20,10,0,,,,,,,,
1999,Coral City ,134,RG,,,,,,Sidsid,30,,20,10,0,,,p,,,,,
1999,Coral City ,135,RG,,,,,,Sidsid,20,,10,0,0,,,p,,,,,
1999,Coral City ,136,RG,,,,,,Monfav,20,,10,10,0,,,,,,,,
1999,Coral City ,137,RG,,,,,,Monann,30,,20,10,0,,,p,,,,,
1999,Coral City ,138,RG,,,,,,Monfav,50,,30,10,0,,,,,,,,
1999,Coral City ,139,RG,,,,,,Monfav,40,,30,0,0,,,,,,,,
1999,Coral City ,140,RG,,10,,,,Agaaga,20,,20,10,0,,,,,,,,
1999,Coral City ,141,RG,14,10,250,0,250,Monann,10,,10,0,0,,,,,,,,
1999,Coral City ,142,RG,,,,,,Moncav,10,,20,10,0,,,,,,,,
1999,Coral City ,143,RG,,,,,,Sidsid,20,,10,20,0,,,,,,,,
1999,Coral City ,144,RG,,,,,,Sidsid,20,,10,10,0,,,p,,,,,
1999,Coral City ,145,RG,,,,,,Dipstr,20,,10,10,0,,,,,,,,
1999,Coral City ,146,RG,,,,,,Agaaga,30,,20,10,0,,,,,,,,
1999,Coral City ,147,RG,,,,,,Monann,40,,20,15,0,,,,1,,,,
1999,Coral City ,148,RG,,,,,,Porpor,20,,20,0,0,,,,,,,,
1999,Coral City ,149,RG,,,,,,Monfra,20,,20,10,0,,,,,,,,
1999,Coral City ,150,RG,,,,,,Monfav,50,,10,20,0,,,,,,,,
1999,Coral City ,151,RG,,,,,,Milspp,10,,40,0,0,,,,,,,,
1999,Coral City ,152,RG,,10.7,,,,Monfav,20,,10,30,0,,,,,,,,
1999,Mixing Bowl ,1,JH,1,13,225,0,225,Porast,12,,9,1,0,,,,,,,,
1999,Mixing Bowl ,2,JH,,,,,,Monfav,23,,30,20,0,,,,,,,,
1999,Mixing Bowl ,3,JH,,,,,,Agaaga,20,,13,2,0,,,,,,,,
1999,Mixing Bowl ,4,JH,,,,,,Monfav,43,,22,8,0,,,,,,,,
1999,Mixing Bowl ,5,JH,,,,,,Agaaga,20,,28,40,0,,,,,,,,
1999,Mixing Bowl ,6,JH,,,,,,Agaaga,33,,28,50,0,,,,,,,,
1999,Mixing Bowl ,7,JH,,,,,,Monfav,50,,25,70,0,,,,,,,,
1999,Mixing Bowl ,8,JH,,,,,,Dipstr,30,,17,35,0,,,,,,,,
1999,Mixing Bowl ,9,JH,,,,,,Agaaga,62,,44,50,0,,,,,,,,
1999,Mixing Bowl ,10,JH,,,,,,Monfav,62,,52,50,0,,,,,,,,
1999,Mixing Bowl ,11,JH,,,,,,Monfav,31,,22,10,0,,,,,,,,
1999,Mixing Bowl ,12,JH,,,,,,Agaaga,13,,13,15,0,,,,,,,,
1999,Mixing Bowl ,13,JH,2,13,145,0,145,Sidsid,32,,30,20,0,,,,,,,,
1999,Mixing Bowl ,14,JH,,,,,,Agaaga,21,,17,40,0,,,,,,,,
1999,Mixing Bowl ,15,JH,,,,,,Agaaga,39,,42,20,0,,,,,,,,
1999,Mixing Bowl ,16,JH,,,,,,Agaaga,37,,43,30,0,,,,,,,,
1999,Mixing Bowl ,17,JH,,,,,,Monfav,100,,150,50,0,,,,,,,,
1999,Mixing Bowl ,18,JH,,,,,,Diplab,50,,35,50,0,,,,,,,,
1999,Mixing Bowl ,19,JH,,,,,,Agaaga,18,,18,10,0,,,,,,,,
1999,Mixing Bowl ,20,JH,,,,,,Agaaga,19,,9,10,0,,,,,,,,
1999,Mixing Bowl ,21,JH,,,,,,Monfav,88,,52,50,0,,,,,,,,
1999,Mixing Bowl ,22,JH,,,,,,Agaaga,28,,12,50,0,,,,,,,,
1999,Mixing Bowl ,23,JH,,13,,,,Monann,23,,30,40,0,,,,,,,,
1999,Mixing Bowl ,24,CH,3,12,320,0,320,Monfra,45,,40,20,0,,,,,,,,
1999,Mixing Bowl ,25,CH,,,,,,Moncav,50,,55,0,0,,,,,,,,
1999,Mixing Bowl ,26,CH,,,,,,Monfav,40,,40,0,0,,,,,,,,
1999,Mixing Bowl ,27,CH,,,,,,Porpor,45,,10,20,0,,,,,,,,
1999,Mixing Bowl ,28,CH,,,,,,Monfra,45,,40,10,0,,,,,,,,
1999,Mixing Bowl ,29,CH,,,,,,Agaaga,20,,15,0,0,,,,,,,,
1999,Mixing Bowl ,30,CH,,,,,,Porast,30,,20,0,0,,,,,,,,
1999,Mixing Bowl ,31,CH,,,,,,Agaaga,40,,20,40,0,,,,,,,,
1999,Mixing Bowl ,32,CH,,,,,,Porast,25,,10,5,0,,,,,,,,
1999,Mixing Bowl ,33,CH,,,,,,Monfav,30,,35,20,0,,,,,,,,
1999,Mixing Bowl ,34,CH,,,,,,Agaaga,40,,30,0,0,,,,,,,,
1999,Mixing Bowl ,35,CH,,12.5,,,,Agaaga,25,,20,10,0,,,,,,,,
1999,Mixing Bowl ,36,CH,4,11.6,380,0,380,Monfra,80,,100,40,0,,,,,,,,
1999,Mixing Bowl ,37,CH,,,,,,Porpor,30,,15,0,0,,,,,,,,
1999,Mixing Bowl ,38,CH,,,,,,Monann,35,,25,0,0,,,,,,,,
1999,Mixing Bowl ,39,CH,,,,,,Porpor,30,,0.2,0,0,,,,,,,,
1999,Mixing Bowl ,40,CH,,,,,,Agaaga,20,,20,0,0,,,,,,,,
1999,Mixing Bowl ,41,CH,,,,,,Monfav,40,,70,30,0,,,p,,,,,
1999,Mixing Bowl ,42,CH,,,,,,Agaaga,40,,10,40,0,,,,,,,,
1999,Mixing Bowl ,43,CH,,,,,,Agaaga,40,,20,10,0,,,,,,,,
1999,Mixing Bowl ,44,CH,,12,,,,Sidsid,40,,10,20,0,,,,,,,,
1999,Mixing Bowl ,45,CH,5,11.3,320,0,320,Monfav,20,,20,0,0,,,,,,,,
1999,Mixing Bowl ,46,CH,,,,,,Dipstr,35,,25,0,0,,,,,,,,
1999,Mixing Bowl ,47,CH,,,,,,Monann,40,,40,20,0,,,,,,,,
1999,Mixing Bowl ,48,CH,,,,,,Monfav,50,,70,70,0,,,,,,,,
1999,Mixing Bowl ,49,CH,,,,,,Monfra,50,,55,20,0,,,,,,,,
1999,Mixing Bowl ,50,CH,,,,,,Porast,30,,10,5,0,,,,,,,,
1999,Mixing Bowl ,51,CH,,,,,,Moncav,40,,20,30,0,,,p,,,,,
1999,Mixing Bowl ,52,CH,,,,,,Porast,25,,45,10,0,,,,,,,,
1999,Mixing Bowl ,53,CH,,,,,,Sidsid,50,,20,40,0,,,,,,,,
1999,Mixing Bowl ,54,CH,,,,,,Monfra,30,,40,20,0,,,,,,,,
1999,Mixing Bowl ,55,CH,,,,,,Monfav,50,,60,0,0,,,,,,,,
1999,Mixing Bowl ,56,CH,,,,,,Sidsid,40,,15,0,0,,,,,,,,
1999,Mixing Bowl ,57,CH,,13.8,,,,Sidsid,30,,35,0,0,,,,,,,,
1999,Mixing Bowl ,58,BR,6,12,260,0,260,Agaaga,25,,10,10,0,,,,,,,,
1999,Mixing Bowl ,59,BR,,,,,,Monfra,50,,50,5,0,,,,,,,,
1999,Mixing Bowl ,60,BR,,,,,,Agaaga,30,,30,15,0,,,,,,,,
1999,Mixing Bowl ,61,BR,,,,,,Monfra,50,,60,2,0,,,,,,,,
1999,Mixing Bowl ,62,BR,,,,,,Monfra,50,,50,0,20,,,,,,,,
1999,Mixing Bowl ,63,BR,,,,,,Monfra,30,,50,5,0,,,,,,,,
1999,Mixing Bowl ,64,BR,,,,,,Moncav,45,,45,0,0,,,,,,,,
1999,Mixing Bowl ,65,BR,,,,,,Moncav,30,,40,0,2,,,,,algal overgrowth,,,
1999,Mixing Bowl ,66,BR,,,,,,Porast,30,,10,3,0,,,,,,,,
1999,Mixing Bowl ,67,BR,,,,,,Monfav,120,,30,30,30,WP,,,,,,,
1999,Mixing Bowl ,68,BR,7,12,290,0,290,Agaaga,25,,20,5,0,,,,,,,,
1999,Mixing Bowl ,69,BR,,,,,,Agaaga,40,,20,0,0,,,,,,,,
1999,Mixing Bowl ,70,BR,,,,,,Dipstr,50,,60,0,10,,,,,weird discoloration,,,
1999,Mixing Bowl ,71,BR,,,,,,Agaaga,30,,20,10,0,,,,,,,,
1999,Mixing Bowl ,72,BR,,,,,,Monfav,50,,40,10,5,,,,,,,,
1999,Mixing Bowl ,73,BR,,,,,,Mycspp,15,,5,0,0,,,,,,,,
1999,Mixing Bowl ,74,BR,,,,,,Agaaga,60,,30,10,0,,,,,,,,
1999,Mixing Bowl ,75,BR,,,,,,Monfav,110,,70,30,0,,,,,,,,
1999,Mixing Bowl ,76,BR,,,,,,Monfav,40,,60,5,0,,,,,,,,
1999,Mixing Bowl ,77,BR,,,,,,Agaaga,40,,30,15,0,,,,,,,,
1999,Mixing Bowl ,78,BR,,,,,,Monfav,20,,20,40,0,,,,,,,,
1999,Mixing Bowl ,79,BR,,,,,,Agaaga,30,,20,10,0,,,,,,,,
1999,Mixing Bowl ,80,BR,8,13,270,0,270,Monann,60,,20,15,0,,,,,,,,
1999,Mixing Bowl ,81,BR,,,,,,Agaaga,45,,20,40,0,,,,,,,,
1999,Mixing Bowl ,82,BR,,,,,,Monfra,60,,40,50,0,,,,,,,,
1999,Mixing Bowl ,83,BR,,,,,,Acrcer,20,,10,10,0,,,,,,,,
1999,Mixing Bowl ,84,BR,,,,,,Monfav,70,,50,60,0,,,,,,,,
1999,Mixing Bowl ,85,BR,,,,,,Porast,40,,10,10,0,,,,,,,,
1999,Mixing Bowl ,86,BR,,,,,,Monfav,90,,90,50,0,,,,,,,,
1999,Mixing Bowl ,87,BR,,,,,,Porast,35,,15,5,0,,,,,,,,
1999,Mixing Bowl ,88,BR,,,,,,Moncav,70,,70,0,0,,,,,,,,
1999,Mixing Bowl ,89,BR,,,,,,Agaaga,70,,50,15,0,,,,,,,,
1999,Mixing Bowl ,90,BR,,,,,,Monfav,100,,90,40,0,,,,,,,,
1999,Mixing Bowl ,91,BR,,,,,,Monfav,40,,30,40,0,,,,,,,,
1999,Mixing Bowl ,92,BR,9,11,160,0,160,Monfra,20,,20,5,0,,,,,,,,
1999,Mixing Bowl ,93,BR,,,,,,Agaaga,30,,20,10,0,,,,,,,,
1999,Mixing Bowl ,94,BR,,,,,,Monfav,70,,30,20,0,,,,,,,,
1999,Mixing Bowl ,95,BR,,,,,,Mycspp,10,,5,0,0,,,,,,,,
1999,Mixing Bowl ,96,BR,,,,,,Agaaga,30,,20,50,0,,,,,,,,
1999,Mixing Bowl ,97,BR,,,,,,Monfav,50,,20,30,0,,,,,,,,
1999,Mixing Bowl ,98,BR,,,,,,Sidsid,50,,30,0,0,,,,,,,,
1999,Mixing Bowl ,99,BR,,,,,,Porast,25,,20,0,0,,,,,,,,
1999,Mixing Bowl ,100,BR,,,,,,Monfav,25,,50,5,0,,,,,,,,
1999,Mixing Bowl ,101,BR,,,,,,Moncav,30,,30,80,0,,,,,,,,
1999,Mixing Bowl ,102,BR,,,,,,Manare,20,,5,10,0,,,,,,,,
1999,Mixing Bowl ,103,BR,,,,,,Agaaga,30,,20,20,0,,,,,,,,
1999,Mixing Bowl ,104,BR,10,13,390,0,390,Porpor,80,,10,10,0,,,,,,,,
1999,Mixing Bowl ,105,BR,,,,,,Agaaga,30,,10,0,0,,,,,,,,
1999,Mixing Bowl ,106,BR,,,,,,Moncav,40,,30,25,0,,,,,,,,
1999,Mixing Bowl ,107,BR,,,,,,Monfra,40,,40,50,0,,,,,,,,
1999,Mixing Bowl ,108,BR,,,,,,Monfra,50,,10,20,0,,,,,,,,
1999,Mixing Bowl ,109,BR,,,,,,Monann,70,,60,70,0,,,,,,,,
1999,Mixing Bowl ,110,BR,,,,,,Agaaga,25,,20,10,0,,,,,,,,
1999,Mixing Bowl ,111,BR,,,,,,Monann,70,,5,60,0,,,,,,,,
1999,Mixing Bowl ,112,BR,,,,,,Monfav,40,,30,60,0,,,,,,,,
1999,Mixing Bowl ,113,BR,,,,,,Porpor,120,,20,70,0,,,,,,,,
1999,Mixing Bowl ,114,BR,,,,,,Porpor,60,,20,60,0,,,,,,,,
1999,Mixing Bowl ,115,BR,,,,,,Sidsid,70,,30,10,0,,,,,,,,
1999,Mixing Bowl ,116,BR,,,,,,Monann,50,,40,30,0,,,,,,,,
1999,Mixing Bowl ,117,BR,,,,,,Monann,60,,40,70,0,,,,,,,,
1999,Mixing Bowl ,118,CK,11,12,150,0,150,Sidsid,30,,20,2,0,,,,,,,,
1999,Mixing Bowl ,119,CK,,,,,,Agaaga,40,,20,70,0,,,,,,,,
1999,Mixing Bowl ,120,CK,,,,,,Agaaga,25,,10,0,0,,,,,,,,
1999,Mixing Bowl ,121,CK,,,,,,Porast,25,,10,0,0,,,,,,,,
1999,Mixing Bowl ,122,CK,,,,,,Porast,10,,20,5,0,,,,,,,,
1999,Mixing Bowl ,123,CK,,,,,,Monfav,30,,35,50,0,,,,,,,,
1999,Mixing Bowl ,124,CK,,,,,,Porast,10,,15,40,0,,,,,,,,
1999,Mixing Bowl ,125,CK,,,,,,Monfav,35,,55,40,0,,,,,,,,
1999,Mixing Bowl ,126,CK,,,,,,Agaaga,8,,6,0,0,,,,,,,,
1999,Mixing Bowl ,127,CK,,,,,,Monfra,45,,60,5,0,,,,,,,,
1999,Mixing Bowl ,128,CK,,,,,,Monfav,35,,28,30,0,,,,,,,,
1999,Mixing Bowl ,129,CK,,,,,,Agaaga,25,,10,30,0,,,,,,,,
1999,Mixing Bowl ,130,CK,,,,,,Agaaga,25,,10,35,0,,,,,,,,
1999,Mixing Bowl ,131,CK,,,,,,Moncav,30,,25,90,0,,,,,,,,
1999,Mixing Bowl ,132,CK,,,,,,Monann,25,,40,10,0,,,,,,,,
1999,Mixing Bowl ,133,CK,,,,,,Agaaga,30,,20,40,0,,,,,,,,
1999,Mixing Bowl ,134,CK,12,12.8,570,0,570,Agaaga,25,,10,0,0,,,,,,,,
1999,Mixing Bowl ,135,CK,,,,,,Agaaga,40,,20,10,0,,,,,,,,
1999,Mixing Bowl ,136,CK,,,,,,Agaaga,60,,40,30,0,,,,,,,,
1999,Mixing Bowl ,137,CK,,,,,,Agaaga,25,,10,0,0,,,,,,,,
1999,Mixing Bowl ,138,CK,,,,,,Dipstr,25,,8,5,0,,,,,,,,
1999,Mixing Bowl ,139,CK,,,,,,Porpor,60,,10,60,0,,,,,,,,
1999,Mixing Bowl ,140,CK,,,,,,Sidsid,20,,3,10,0,,,,,,,,
1999,Mixing Bowl ,141,CK,,,,,,Sidsid,25,,10,0,0,,,,,,,,
1999,Mixing Bowl ,142,CK,,,,,,Sidsid,60,,35,5,0,,,,,,,,
1999,Mixing Bowl ,143,CK,,,,,,Monfra,45,,50,25,0,,,,,,,,
1999,Mixing Bowl ,144,CK,,,,,,Agaaga,50,,50,50,0,,,,,,,,
1999,Mixing Bowl ,145,CK,,,,,,Agaaga,30,,10,5,0,,,,,,,,
1999,Mixing Bowl ,146,CK,,,,,,Monfav,60,,30,10,0,,,,,,,,
1999,Mixing Bowl ,147,CK,,,,,,Sidsid,65,,30,80,0,,,,,,,,
1999,Mixing Bowl ,148,CK,,,,,,Agaaga,30,,10,90,0,,,,,,,,
1999,Mixing Bowl ,149,CK,,,,,,Agaaga,40,,20,40,0,,,,,,,,
1999,Mixing Bowl ,150,CK,,,,,,Monann,35,,30,25,0,,,,,,,,
1999,Mixing Bowl ,151,CK,,,,,,Moncav,75,,95,3,0,,,,,,,,
1999,Mixing Bowl ,152,CK,13,13.4,290,0,290,Moncav,60,,95,5,0,,,,,,,,
1999,Mixing Bowl ,153,CK,,,,,,Moncav,35,,40,40,0,,,,,,,,
1999,Mixing Bowl ,154,CK,,,,,,Monfav,40,,20,20,0,,,,,,,,
1999,Mixing Bowl ,155,CK,,,,,,Agaaga,35,,20,10,0,,,,,,,,
1999,Mixing Bowl ,156,CK,,,,,,Monfav,30,,15,60,0,,,,,,,,
1999,Mixing Bowl ,157,CK,,,,,,Colnat,120,,80,90,0,,,,,,,,
1999,Mixing Bowl ,158,CK,,,,,,Moncav,40,,20,70,0,,,,,,,,
1999,Mixing Bowl ,159,CK,,,,,,Monfav,35,,30,3,0,,,,,,,,
1999,Mixing Bowl ,160,CK,,,,,,Monfav,30,,20,15,0,,,,,,,,
1999,Mixing Bowl ,161,CK,,,,,,Moncav,30,,30,0,0,,,,,,,,
1999,Mixing Bowl ,162,CK,,,,,,Monfra,50,,40,60,0,,,,,,,,
1999,Mixing Bowl ,163,CK,,,,,,Moncav,20,,20,0,0,,,,,,,,
1999,Mixing Bowl ,164,CK,,,,,,Monfra,40,,30,0,0,,,,,,,,
1999,Mixing Bowl ,165,CK,,,,,,Agaaga,50,,20,60,0,,,,,,,,
1999,Mixing Bowl ,166,CK,,,,,,Monfra,60,,30,5,0,,,,,,,,
1999,Mixing Bowl ,167,CK,,,,,,Porpor,50,,20,10,0,,,,,,,,
1999,Mixing Bowl ,168,CK,,,,,,Sidsid,60,,30,50,0,,,,,,,,
1999,Mixing Bowl ,169,RG,14,12,420,0,420,Moncav,20,,30,0,0,,,,,,,,
1999,Mixing Bowl ,170,RG,,,,,,Sidsid,35,,30,60,0,,,,,,,,
1999,Mixing Bowl ,171,RG,,,,,,Agaaga,20,,10,0,0,,,,,,,,
1999,Mixing Bowl ,172,RG,,,,,,Agaaga,50,,45,40,0,,,,,,,,
1999,Mixing Bowl ,173,RG,,,,,,Diplab,40,,15,10,0,,,,,,,,
1999,Mixing Bowl ,174,RG,,,,,,Monfra,40,,30,5,0,,,,,,,,
1999,Mixing Bowl ,175,RG,,,,,,Agaaga,60,,30,50,0,,,,,,,,
1999,Mixing Bowl ,176,RG,,,,,,Monfav,60,,40,40,0,,,,,,,,
1999,Mixing Bowl ,177,RG,,,,,,Porpor,40,,15,10,0,,,,,,,,
1999,Mixing Bowl ,178,RG,,,,,,Moncav,20,,15,0,0,,,,,,,,
1999,Mixing Bowl ,179,RG,,,,,,Monfav,40,,30,50,0,,,,,,,,
1999,Mixing Bowl ,180,RG,,,,,,Monann,20,,20,20,0,,,,,,,,
1999,Mixing Bowl ,181,RG,,,,,,Agaaga,15,,10,10,0,,,,,,,,
1999,Mixing Bowl ,182,RG,,,,,,Porast,10,,10,0,0,,,,,,,,
1999,Mixing Bowl ,183,RG,,,,,,Monfav,40,,20,10,0,,,,,,,,
1999,Mixing Bowl ,184,RG,,12,,,,Diplab,60,,40,75,0,,,,,,,,
1999,Mixing Bowl ,185,RG,15,13.7,380,0,380,Monann,40,,30,20,0,,,,,,,,
1999,Mixing Bowl ,186,RG,,,,,,Dicsto,15,,5,0,0,,,,,,,,
1999,Mixing Bowl ,187,RG,,,,,,Porast,10,,5,0,0,,,,,,,,
1999,Mixing Bowl ,188,RG,,,,,,Agaaga,25,,15,10,0,,,,,,,,
1999,Mixing Bowl ,189,RG,,,,,,Monfra,25,,20,0,0,,,,,,,,
1999,Mixing Bowl ,190,RG,,,,,,Diplab,60,,40,75,0,,,,,,,,
1999,Mixing Bowl ,191,RG,,,,,,Moncav,30,,15,50,0,,,,,,,,
1999,Mixing Bowl ,192,RG,,,,,,Agaaga,60,,30,30,0,,,,,,,,
1999,Mixing Bowl ,193,RG,,,,,,Mycspp,20,,10,0,0,,,,,,,,
1999,Mixing Bowl ,194,RG,,,,,,Moncav,25,,10,0,0,,,,,,,,
1999,Mixing Bowl ,195,RG,,,,,,Porpor,20,,10,20,0,,,,,,,,
1999,Mixing Bowl ,196,RG,,12,,,,Monfra,50,,40,10,0,,,,,,,,
1999,Paul's Anchor ,1,BR,1,15,155,0,155,Monfra,70,,50,60,2,WP,,,,,,,
1999,Paul's Anchor ,2,BR,,,,,,Monfra,25,,30,0,0,,,,,,,,
1999,Paul's Anchor ,3,BR,,,,,,Monfav,40,,30,70,20,WP,,,,,,,
1999,Paul's Anchor ,4,BR,,,,,,Agaaga,30,,5,0,0,,,,,,,,
1999,Paul's Anchor ,5,BR,,,,,,Sidsid,25,,10,10,0,,,,,,,,
1999,Paul's Anchor ,6,BR,,,,,,Agaaga,30,,25,5,0,,,,,,,,
1999,Paul's Anchor ,7,BR,,,,,,Agaaga,25,,20,30,0,,,,,,,,
1999,Paul's Anchor ,8,BR,,,,,,Monfav,40,,20,70,0,,,,,,,,
1999,Paul's Anchor ,9,BR,,,,,,Monfav,30,,10,50,0,,,,,,,,
1999,Paul's Anchor ,10,BR,,,,,,Sidsid,30,,10,2,0,,,,,,,,
1999,Paul's Anchor ,11,BR,2,15,85,0,85,Agaaga,25,,25,5,0,,,,,,,,
1999,Paul's Anchor ,12,BR,,,,,,Moncav,45,,30,10,0,,,,,,,,
1999,Paul's Anchor ,13,BR,,,,,,Monfra,50,,30,60,30,,,,,,,,
1999,Paul's Anchor ,14,BR,,,,,,Moncav,35,,20,40,0,,,,,,,,
1999,Paul's Anchor ,15,BR,,,,,,Agaaga,30,,20,10,0,,,,,,,,
1999,Paul's Anchor ,16,BR,,,,,,Moncav,30,,30,15,2,,,,,,,,
1999,Paul's Anchor ,17,BR,,,,,,Monann,40,,20,70,0,,,,,,,,
1999,Paul's Anchor ,18,BR,,,,,,Agaaga,40,,30,25,0,,,,,,,,
1999,Paul's Anchor ,19,BR,,,,,,Sidsid,35,,20,55,0,,,,,,,,
1999,Paul's Anchor ,20,BR,,,,,,Monfav,30,,25,10,0,,,,,,,,
1999,Paul's Anchor ,21,BR,,,,,,Monann,30,,50,0,5,,,,,,,,
1999,Paul's Anchor ,22,BR,,,,,,Moncav,50,,35,5,0,,,,,,,,
1999,Paul's Anchor ,23,BR,,,,,,Monann,60,,40,80,0,,,,,,,,
1999,Paul's Anchor ,24,BR,,,,,,Moncav,70,,40,80,0,,,,,,,,
1999,Paul's Anchor ,25,BR,,,,,,Porpor,50,,20,40,0,,,,,,,,
1999,Paul's Anchor ,26,BR,,,,,,Monann,30,,20,60,0,,,,,,,,
1999,Paul's Anchor ,27,BR,,,,,,Monfav,25,,15,15,0,,,,,,,,
1999,Paul's Anchor ,28,BR,,,,,,Moncav,80,,60,85,0,,,,,,,,
1999,Paul's Anchor ,29,BR,,,,,,Monfra,50,,50,50,10,,,,,,,,
1999,Paul's Anchor ,30,BR,,,,,,Monann,40,,20,40,0,,,,,,,,
1999,Paul's Anchor ,31,RG,3,12,225,0,225,Sidsid,40,,20,10,0,,,,,,,,
1999,Paul's Anchor ,32,RG,,,,,,Monfav,60,,40,50,10,BB,,,,,,,
1999,Paul's Anchor ,33,RG,,,,,,Agaaga,30,,30,10,0,,,,,,,,
1999,Paul's Anchor ,34,RG,,,,,,Colnat,50,,60,15,0,,,,,,,,
1999,Paul's Anchor ,35,RG,,,,,,Eusfas,20,,10,0,0,,,,,,,,
1999,Paul's Anchor ,36,RG,,,,,,Monann,30,,35,75,0,,,,,,,,
1999,Paul's Anchor ,37,RG,,,,,,Monfra,10,,25,0,0,,,,,,,,
1999,Paul's Anchor ,38,RG,,,,,,Moncav,40,,20,25,0,,,,,,,,
1999,Paul's Anchor ,39,RG,,,,,,Moncav,30,,25,30,0,,,,,,,,
1999,Paul's Anchor ,40,RG,,11,,,,Monfav,20,,20,10,0,,,,,,,,
1999,Paul's Anchor ,41,RG,4,11,260,0,260,Monfra,70,,110,40,0,,,,,,,,
1999,Paul's Anchor ,42,RG,,,,,,Monfav,30,,15,25,0,,,,,,,,
1999,Paul's Anchor ,43,RG,,,,,,Moncav,50,,45,20,20,BB,,,,,,,
1999,Paul's Anchor ,44,RG,,,,,,Monfav,30,,10,50,0,,,,,,,,
1999,Paul's Anchor ,45,RG,,,,,,Agaaga,25,,15,0,0,,,,,,,,
1999,Paul's Anchor ,46,RG,,,,,,Meamea,10,,5,0,0,,,,,,,,
1999,Paul's Anchor ,47,RG,,,,,,Monfra,20,,30,0,0,,,,,,,,
1999,Paul's Anchor ,48,RG,,,,,,Monfav,50,,70,75,0,,,,,,,,
1999,Paul's Anchor ,49,RG,,,,,,Moncav,35,,35,30,0,,,,,,,,
1999,Paul's Anchor ,50,RG,,11,,,,Meamea,45,,35,20,0,WP,,,,,,,
1999,Paul's Anchor ,51,RG,5,12,435,0,435,Monann,40,,40,35,0,,,,,,,,
1999,Paul's Anchor ,52,RG,,,,,,Monfav,50,,70,15,0,WP,,,,,,,
1999,Paul's Anchor ,53,RG,,,,,,Agaaga,35,,30,0,0,,,,,,,,
1999,Paul's Anchor ,54,RG,,,,,,Diplab,10,,5,0,0,,,,,,,,
1999,Paul's Anchor ,55,RG,,,,,,Sidsid,30,,15,10,0,,,,,,,,
1999,Paul's Anchor ,56,RG,,,,,,Agaaga,30,,20,20,0,,,,,,,,
1999,Paul's Anchor ,57,RG,,,,,,Mycspp,20,,25,10,0,,,,,,,,
1999,Paul's Anchor ,58,RG,,,,,,Monfra,70,,65,20,0,WP,,,,,,,
1999,Paul's Anchor ,59,RG,,,,,,Monfav,40,,30,35,0,,,,,,,,
1999,Paul's Anchor ,60,RG,,,,,,Porast,15,,20,0,0,,,,,,,,
1999,Paul's Anchor ,61,RG,,,,,,Porpor,90,,35,10,0,,,,,,,,
1999,Paul's Anchor ,62,RG,,,,,,Monann,85,,65,25,0,,,,,,,,
1999,Paul's Anchor ,63,RG,,,,,,Agaaga,30,,10,10,0,,,,,,,,
1999,Paul's Anchor ,64,RG,,,,,,Musang,30,,20,0,0,,,,,,,,
